date,ProductsName,TotalSales,DateRunningTotal
2021-12-16,"Niushou Shengcai",¥3.02,¥2128.81
2021-12-16,"Niushou Shengcai",¥1.91,¥2128.81
2021-12-16,"Niushou Shengcai",¥3.52,¥2128.81
2021-12-16,"Niushou Shengcai",¥2.21,¥2128.81
2021-12-16,"Niushou Shengcai",¥1.71,¥2128.81
2021-12-16,"Niushou Shengcai",¥1.51,¥2128.81
2021-12-16,"Niushou Shengcai",¥3.52,¥2128.81
2021-12-16,"Niushou Shengcai",¥1.91,¥2128.81
2021-12-16,"Niushou Shengcai",¥3.83,¥2128.81
2021-12-16,"Niushou Shengcai",¥1.81,¥2128.81
2021-12-16,"Niushou Shengcai",¥2.02,¥2128.81
2021-12-16,"Niushou Shengcai",¥2.02,¥2128.81
2021-12-17,"Niushou Shengcai",¥2.42,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.81,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.81,¥2183.49
2021-12-17,"Niushou Shengcai",¥2.42,¥2183.49
2021-12-17,"Niushou Shengcai",¥2.62,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.31,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.11,¥2183.49
2021-12-17,"Niushou Shengcai",¥2.82,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.51,¥2183.49
2021-12-17,"Niushou Shengcai",¥3.43,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.01,¥2183.49
2021-12-17,"Niushou Shengcai",¥3.83,¥2183.49
2021-12-17,"Niushou Shengcai",¥3.52,¥2183.49
2021-12-17,"Niushou Shengcai",¥2.72,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.31,¥2183.49
2021-12-17,"Niushou Shengcai",¥2.62,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.71,¥2183.49
2021-12-17,"Niushou Shengcai",¥2.92,¥2183.49
2021-12-17,"Niushou Shengcai",¥3.32,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.51,¥2183.49
2021-12-17,"Niushou Shengcai",¥4.03,¥2183.49
2021-12-17,"Niushou Shengcai",¥1.91,¥2183.49
2021-12-17,"Niushou Shengcai",¥3.02,¥2183.49
2021-12-18,"Niushou Shengcai",¥4.43,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.02,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.81,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.81,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.11,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.21,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.21,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.02,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.81,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.51,¥2265.45
2021-12-18,"Niushou Shengcai",¥3.22,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.82,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.11,¥2265.45
2021-12-18,"Niushou Shengcai",¥3.73,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.31,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.11,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.82,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.11,¥2265.45
2021-12-18,"Niushou Shengcai",¥3.52,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.41,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.51,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.52,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.41,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.11,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.51,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.51,¥2265.45
2021-12-18,"Niushou Shengcai",¥5.84,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.71,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.72,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.91,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.91,¥2265.45
2021-12-18,"Niushou Shengcai",¥4.43,¥2265.45
2021-12-18,"Niushou Shengcai",¥1.91,¥2265.45
2021-12-18,"Niushou Shengcai",¥4.53,¥2265.45
2021-12-18,"Niushou Shengcai",¥2.32,¥2265.45
2021-12-19,"Niushou Shengcai",¥4.43,¥2323.46
2021-12-19,"Niushou Shengcai",¥2.52,¥2323.46
2021-12-19,"Niushou Shengcai",¥2.21,¥2323.46
2021-12-19,"Niushou Shengcai",¥3.32,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.71,¥2323.46
2021-12-19,"Niushou Shengcai",¥2.11,¥2323.46
2021-12-19,"Niushou Shengcai",¥4.33,¥2323.46
2021-12-19,"Niushou Shengcai",¥3.43,¥2323.46
2021-12-19,"Niushou Shengcai",¥3.73,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.31,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.51,¥2323.46
2021-12-19,"Niushou Shengcai",¥2.21,¥2323.46
2021-12-19,"Niushou Shengcai",¥4.73,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.91,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.81,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.91,¥2323.46
2021-12-19,"Niushou Shengcai",¥2.92,¥2323.46
2021-12-19,"Niushou Shengcai",¥2.02,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.91,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.11,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.61,¥2323.46
2021-12-19,"Niushou Shengcai",¥1.51,¥2323.46
2021-12-19,"Niushou Shengcai",¥3.73,¥2323.46
2021-12-20,"Niushou Shengcai",¥1.51,¥2374.8
2021-12-20,"Niushou Shengcai",¥1.21,¥2374.8
2021-12-20,"Niushou Shengcai",¥5.44,¥2374.8
2021-12-20,"Niushou Shengcai",¥2.21,¥2374.8
2021-12-20,"Niushou Shengcai",¥3.92,¥2374.8
2021-12-20,"Niushou Shengcai",¥1.71,¥2374.8
2021-12-20,"Niushou Shengcai",¥2.21,¥2374.8
2021-12-20,"Niushou Shengcai",¥1.31,¥2374.8
2021-12-20,"Niushou Shengcai",¥2.11,¥2374.8
2021-12-20,"Niushou Shengcai",¥3.43,¥2374.8
2021-12-20,"Niushou Shengcai",¥2.62,¥2374.8
2021-12-20,"Niushou Shengcai",¥1.51,¥2374.8
2021-12-20,"Niushou Shengcai",¥3.52,¥2374.8
2021-12-20,"Niushou Shengcai",¥1.21,¥2374.8
2021-12-20,"Niushou Shengcai",¥1.51,¥2374.8
2021-12-20,"Niushou Shengcai",¥4.53,¥2374.8
2021-12-20,"Niushou Shengcai",¥2.21,¥2374.8
2021-12-20,"Niushou Shengcai",¥4.53,¥2374.8
2021-12-20,"Niushou Shengcai",¥1.81,¥2374.8
2021-12-20,"Niushou Shengcai",¥2.82,¥2374.8
2021-12-21,"Niushou Shengcai",¥1.41,¥2401.27
2021-12-21,"Niushou Shengcai",¥3.22,¥2401.27
2021-12-21,"Niushou Shengcai",¥2.11,¥2401.27
2021-12-21,"Niushou Shengcai",¥1.51,¥2401.27
2021-12-21,"Niushou Shengcai",¥2.72,¥2401.27
2021-12-21,"Niushou Shengcai",¥1.41,¥2401.27
2021-12-21,"Niushou Shengcai",¥3.62,¥2401.27
2021-12-21,"Niushou Shengcai",¥1.61,¥2401.27
2021-12-21,"Niushou Shengcai",¥3.62,¥2401.27
2021-12-21,"Niushou Shengcai",¥2.62,¥2401.27
2021-12-21,"Niushou Shengcai",¥2.62,¥2401.27
2021-12-22,"Niushou Shengcai",¥2.52,¥2477.7
2021-12-22,"Niushou Shengcai",¥3.02,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.72,¥2477.7
2021-12-22,"Niushou Shengcai",¥1.91,¥2477.7
2021-12-22,"Niushou Shengcai",¥1.31,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.52,¥2477.7
2021-12-22,"Niushou Shengcai",¥1.11,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.11,¥2477.7
2021-12-22,"Niushou Shengcai",¥3.22,¥2477.7
2021-12-22,"Niushou Shengcai",¥3.32,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.82,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.32,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.72,¥2477.7
2021-12-22,"Niushou Shengcai",¥1.41,¥2477.7
2021-12-22,"Niushou Shengcai",¥1.41,¥2477.7
2021-12-22,"Niushou Shengcai",¥1.61,¥2477.7
2021-12-22,"Niushou Shengcai",¥6.55,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.32,¥2477.7
2021-12-22,"Niushou Shengcai",¥3.52,¥2477.7
2021-12-22,"Niushou Shengcai",¥3.32,¥2477.7
2021-12-22,"Niushou Shengcai",¥6.24,¥2477.7
2021-12-22,"Niushou Shengcai",¥3.02,¥2477.7
2021-12-22,"Niushou Shengcai",¥5.74,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.21,¥2477.7
2021-12-22,"Niushou Shengcai",¥2.82,¥2477.7
2021-12-22,"Niushou Shengcai",¥4.63,¥2477.7
2021-12-23,"Niushou Shengcai",¥2.11,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.02,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.51,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.02,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.62,¥2533.89
2021-12-23,"Niushou Shengcai",¥3.62,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.21,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.41,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.71,¥2533.89
2021-12-23,"Niushou Shengcai",¥3.52,¥2533.89
2021-12-23,"Niushou Shengcai",¥3.22,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.51,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.61,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.42,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.92,¥2533.89
2021-12-23,"Niushou Shengcai",¥3.12,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.82,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.42,¥2533.89
2021-12-23,"Niushou Shengcai",¥2.52,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.41,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.81,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.41,¥2533.89
2021-12-23,"Niushou Shengcai",¥3.52,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.61,¥2533.89
2021-12-23,"Niushou Shengcai",¥1.11,¥2533.89
2021-12-24,"Niushou Shengcai",¥2.82,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.42,¥2590.17
2021-12-24,"Niushou Shengcai",¥1.81,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.11,¥2590.17
2021-12-24,"Niushou Shengcai",¥4.43,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.82,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.32,¥2590.17
2021-12-24,"Niushou Shengcai",¥3.62,¥2590.17
2021-12-24,"Niushou Shengcai",¥3.62,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.21,¥2590.17
2021-12-24,"Niushou Shengcai",¥3.43,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.21,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.02,¥2590.17
2021-12-24,"Niushou Shengcai",¥1.51,¥2590.17
2021-12-24,"Niushou Shengcai",¥1.71,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.62,¥2590.17
2021-12-24,"Niushou Shengcai",¥3.92,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.11,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.32,¥2590.17
2021-12-24,"Niushou Shengcai",¥2.52,¥2590.17
2021-12-24,"Niushou Shengcai",¥3.73,¥2590.17
2021-12-25,"Niushou Shengcai",¥3.62,¥2643.85
2021-12-25,"Niushou Shengcai",¥2.42,¥2643.85
2021-12-25,"Niushou Shengcai",¥2.21,¥2643.85
2021-12-25,"Niushou Shengcai",¥3.02,¥2643.85
2021-12-25,"Niushou Shengcai",¥2.02,¥2643.85
2021-12-25,"Niushou Shengcai",¥2.92,¥2643.85
2021-12-25,"Niushou Shengcai",¥1.61,¥2643.85
2021-12-25,"Niushou Shengcai",¥2.92,¥2643.85
2021-12-25,"Niushou Shengcai",¥1.71,¥2643.85
2021-12-25,"Niushou Shengcai",¥1.71,¥2643.85
2021-12-25,"Niushou Shengcai",¥2.52,¥2643.85
2021-12-25,"Niushou Shengcai",¥1.61,¥2643.85
2021-12-25,"Niushou Shengcai",¥1.01,¥2643.85
2021-12-25,"Niushou Shengcai",¥1.41,¥2643.85
2021-12-25,"Niushou Shengcai",¥4.23,¥2643.85
2021-12-25,"Niushou Shengcai",¥3.32,¥2643.85
2021-12-25,"Niushou Shengcai",¥2.92,¥2643.85
2021-12-25,"Niushou Shengcai",¥3.92,¥2643.85
2021-12-25,"Niushou Shengcai",¥3.02,¥2643.85
2021-12-25,"Niushou Shengcai",¥1.61,¥2643.85
2021-12-25,"Niushou Shengcai",¥3.92,¥2643.85
2021-12-26,"Niushou Shengcai",¥2.02,¥2699.62
2021-12-26,"Niushou Shengcai",¥2.21,¥2699.62
2021-12-26,"Niushou Shengcai",¥2.72,¥2699.62
2021-12-26,"Niushou Shengcai",¥2.82,¥2699.62
2021-12-26,"Niushou Shengcai",¥2.32,¥2699.62
2021-12-26,"Niushou Shengcai",¥1.31,¥2699.62
2021-12-26,"Niushou Shengcai",¥3.22,¥2699.62
2021-12-26,"Niushou Shengcai",¥2.21,¥2699.62
2021-12-26,"Niushou Shengcai",¥3.22,¥2699.62
2021-12-26,"Niushou Shengcai",¥3.83,¥2699.62
2021-12-26,"Niushou Shengcai",¥3.32,¥2699.62
2021-12-26,"Niushou Shengcai",¥1.31,¥2699.62
2021-12-26,"Niushou Shengcai",¥2.82,¥2699.62
2021-12-26,"Niushou Shengcai",¥4.53,¥2699.62
2021-12-26,"Niushou Shengcai",¥4.83,¥2699.62
2021-12-26,"Niushou Shengcai",¥5.33,¥2699.62
2021-12-26,"Niushou Shengcai",¥4.53,¥2699.62
2021-12-26,"Niushou Shengcai",¥3.22,¥2699.62
2021-12-27,"Niushou Shengcai",¥5.44,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.11,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.81,¥2788.03
2021-12-27,"Niushou Shengcai",¥3.22,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.11,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.61,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.71,¥2788.03
2021-12-27,"Niushou Shengcai",¥3.73,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.81,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.91,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.32,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.71,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.41,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.61,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.31,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.21,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.41,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.62,¥2788.03
2021-12-27,"Niushou Shengcai",¥4.13,¥2788.03
2021-12-27,"Niushou Shengcai",¥3.83,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.41,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.91,¥2788.03
2021-12-27,"Niushou Shengcai",¥4.13,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.72,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.92,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.52,¥2788.03
2021-12-27,"Niushou Shengcai",¥3.12,¥2788.03
2021-12-27,"Niushou Shengcai",¥0.61,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.62,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.52,¥2788.03
2021-12-27,"Niushou Shengcai",¥3.52,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.31,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.02,¥2788.03
2021-12-27,"Niushou Shengcai",¥3.73,¥2788.03
2021-12-27,"Niushou Shengcai",¥1.41,¥2788.03
2021-12-27,"Niushou Shengcai",¥3.83,¥2788.03
2021-12-27,"Niushou Shengcai",¥2.11,¥2788.03
2021-12-28,"Niushou Shengcai",¥2.32,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.11,¥2835.37
2021-12-28,"Niushou Shengcai",¥2.42,¥2835.37
2021-12-28,"Niushou Shengcai",¥2.52,¥2835.37
2021-12-28,"Niushou Shengcai",¥2.32,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.81,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.51,¥2835.37
2021-12-28,"Niushou Shengcai",¥2.21,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.91,¥2835.37
2021-12-28,"Niushou Shengcai",¥5.74,¥2835.37
2021-12-28,"Niushou Shengcai",¥2.02,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.31,¥2835.37
2021-12-28,"Niushou Shengcai",¥2.52,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.21,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.11,¥2835.37
2021-12-28,"Niushou Shengcai",¥3.12,¥2835.37
2021-12-28,"Niushou Shengcai",¥3.43,¥2835.37
2021-12-28,"Niushou Shengcai",¥2.42,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.51,¥2835.37
2021-12-28,"Niushou Shengcai",¥3.62,¥2835.37
2021-12-28,"Niushou Shengcai",¥1.21,¥2835.37
2021-12-29,"Niushou Shengcai",¥0.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.11,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.82,¥2892.65
2021-12-29,"Niushou Shengcai",¥2.82,¥2892.65
2021-12-29,"Niushou Shengcai",¥2.22,¥2892.65
2021-12-29,"Niushou Shengcai",¥0.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥2.12,¥2892.65
2021-12-29,"Niushou Shengcai",¥2.01,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.82,¥2892.65
2021-12-29,"Niushou Shengcai",¥0.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥3.53,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.62,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥0.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.71,¥2892.65
2021-12-29,"Niushou Shengcai",¥3.43,¥2892.65
2021-12-29,"Niushou Shengcai",¥3.12,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.11,¥2892.65
2021-12-29,"Niushou Shengcai",¥0.8,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.41,¥2892.65
2021-12-29,"Niushou Shengcai",¥0.8,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.21,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.62,¥2892.65
2021-12-29,"Niushou Shengcai",¥2.32,¥2892.65
2021-12-29,"Niushou Shengcai",¥0.8,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.41,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.82,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.71,¥2892.65
2021-12-29,"Niushou Shengcai",¥2.42,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.91,¥2892.65
2021-12-29,"Niushou Shengcai",¥1.21,¥2892.65
2021-12-30,"Niushou Shengcai",¥2.01,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.62,¥2937.22
2021-12-30,"Niushou Shengcai",¥4.94,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.91,¥2937.22
2021-12-30,"Niushou Shengcai",¥3.73,¥2937.22
2021-12-30,"Niushou Shengcai",¥0.91,¥2937.22
2021-12-30,"Niushou Shengcai",¥2.22,¥2937.22
2021-12-30,"Niushou Shengcai",¥3.43,¥2937.22
2021-12-30,"Niushou Shengcai",¥2.72,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.82,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.11,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.82,¥2937.22
2021-12-30,"Niushou Shengcai",¥0.91,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.62,¥2937.22
2021-12-30,"Niushou Shengcai",¥2.42,¥2937.22
2021-12-30,"Niushou Shengcai",¥2.01,¥2937.22
2021-12-30,"Niushou Shengcai",¥2.01,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.11,¥2937.22
2021-12-30,"Niushou Shengcai",¥2.22,¥2937.22
2021-12-30,"Niushou Shengcai",¥1.71,¥2937.22
2021-12-30,"Niushou Shengcai",¥2.32,¥2937.22
2021-12-31,"Niushou Shengcai",¥2.12,¥2964.15
2021-12-31,"Niushou Shengcai",¥4.33,¥2964.15
2021-12-31,"Niushou Shengcai",¥1.21,¥2964.15
2021-12-31,"Niushou Shengcai",¥1.62,¥2964.15
2021-12-31,"Niushou Shengcai",¥2.22,¥2964.15
2021-12-31,"Niushou Shengcai",¥1.82,¥2964.15
2021-12-31,"Niushou Shengcai",¥1.01,¥2964.15
2021-12-31,"Niushou Shengcai",¥3.53,¥2964.15
2021-12-31,"Niushou Shengcai",¥1.21,¥2964.15
2021-12-31,"Niushou Shengcai",¥3.53,¥2964.15
2021-12-31,"Niushou Shengcai",¥2.82,¥2964.15
2021-12-31,"Niushou Shengcai",¥1.51,¥2964.15
2022-01-01,"Niushou Shengcai",¥1.62,¥2986.43
2022-01-01,"Niushou Shengcai",¥0.8,¥2986.43
2022-01-01,"Niushou Shengcai",¥1.62,¥2986.43
2022-01-01,"Niushou Shengcai",¥1.21,¥2986.43
2022-01-01,"Niushou Shengcai",¥3.43,¥2986.43
2022-01-01,"Niushou Shengcai",¥1.41,¥2986.43
2022-01-01,"Niushou Shengcai",¥3.22,¥2986.43
2022-01-01,"Niushou Shengcai",¥1.62,¥2986.43
2022-01-01,"Niushou Shengcai",¥2.12,¥2986.43
2022-01-01,"Niushou Shengcai",¥1.51,¥2986.43
2022-01-01,"Niushou Shengcai",¥1.82,¥2986.43
2022-01-01,"Niushou Shengcai",¥1.51,¥2986.43
2022-01-01,"Niushou Shengcai",¥0.41,¥2986.43
2022-01-02,"Niushou Shengcai",¥1.41,¥3012.14
2022-01-02,"Niushou Shengcai",¥1.11,¥3012.14
2022-01-02,"Niushou Shengcai",¥1.31,¥3012.14
2022-01-02,"Niushou Shengcai",¥3.53,¥3012.14
2022-01-02,"Niushou Shengcai",¥0.8,¥3012.14
2022-01-02,"Niushou Shengcai",¥1.82,¥3012.14
2022-01-02,"Niushou Shengcai",¥1.01,¥3012.14
2022-01-02,"Niushou Shengcai",¥1.71,¥3012.14
2022-01-02,"Niushou Shengcai",¥1.62,¥3012.14
2022-01-02,"Niushou Shengcai",¥0.71,¥3012.14
2022-01-02,"Niushou Shengcai",¥0.91,¥3012.14
2022-01-02,"Niushou Shengcai",¥0.6,¥3012.14
2022-01-02,"Niushou Shengcai",¥2.52,¥3012.14
2022-01-02,"Niushou Shengcai",¥1.71,¥3012.14
2022-01-02,"Niushou Shengcai",¥2.72,¥3012.14
2022-01-02,"Niushou Shengcai",¥2.22,¥3012.14
2022-01-03,"Niushou Shengcai",¥2.2,¥3017.94
2022-01-03,"Niushou Shengcai",¥1.2,¥3017.94
2022-01-03,"Niushou Shengcai",¥0.8,¥3017.94
2022-01-03,"Niushou Shengcai",¥1.6,¥3017.94
2022-01-04,"Niushou Shengcai",¥0.91,¥3042.66
2022-01-04,"Niushou Shengcai",¥1.11,¥3042.66
2022-01-04,"Niushou Shengcai",¥2.22,¥3042.66
2022-01-04,"Niushou Shengcai",¥0.71,¥3042.66
2022-01-04,"Niushou Shengcai",¥3.22,¥3042.66
2022-01-04,"Niushou Shengcai",¥1.71,¥3042.66
2022-01-04,"Niushou Shengcai",¥1.11,¥3042.66
2022-01-04,"Niushou Shengcai",¥2.82,¥3042.66
2022-01-04,"Niushou Shengcai",¥1.01,¥3042.66
2022-01-04,"Niushou Shengcai",¥1.71,¥3042.66
2022-01-04,"Niushou Shengcai",¥1.62,¥3042.66
2022-01-04,"Niushou Shengcai",¥2.32,¥3042.66
2022-01-04,"Niushou Shengcai",¥1.41,¥3042.66
2022-01-04,"Niushou Shengcai",¥2.82,¥3042.66
2022-01-05,"Niushou Shengcai",¥0.91,¥3053.34
2022-01-05,"Niushou Shengcai",¥1.62,¥3053.34
2022-01-05,"Niushou Shengcai",¥2.12,¥3053.34
2022-01-05,"Niushou Shengcai",¥1.51,¥3053.34
2022-01-05,"Niushou Shengcai",¥1.21,¥3053.34
2022-01-05,"Niushou Shengcai",¥2.01,¥3053.34
2022-01-05,"Niushou Shengcai",¥1.31,¥3053.34
2022-01-06,"Niushou Shengcai",¥0.8,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.51,¥3076.83
2022-01-06,"Niushou Shengcai",¥3.53,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.31,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.71,¥3076.83
2022-01-06,"Niushou Shengcai",¥0.71,¥3076.83
2022-01-06,"Niushou Shengcai",¥2.52,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.71,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.51,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.31,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.21,¥3076.83
2022-01-06,"Niushou Shengcai",¥0.91,¥3076.83
2022-01-06,"Niushou Shengcai",¥3.73,¥3076.83
2022-01-06,"Niushou Shengcai",¥1.01,¥3076.83
2022-01-07,"Niushou Shengcai",¥0.91,¥3091.76
2022-01-07,"Niushou Shengcai",¥0.8,¥3091.76
2022-01-07,"Niushou Shengcai",¥1.11,¥3091.76
2022-01-07,"Niushou Shengcai",¥2.42,¥3091.76
2022-01-07,"Niushou Shengcai",¥1.91,¥3091.76
2022-01-07,"Niushou Shengcai",¥0.6,¥3091.76
2022-01-07,"Niushou Shengcai",¥1.21,¥3091.76
2022-01-07,"Niushou Shengcai",¥0.91,¥3091.76
2022-01-07,"Niushou Shengcai",¥2.32,¥3091.76
2022-01-07,"Niushou Shengcai",¥2.72,¥3091.76
2022-01-08,"Niushou Shengcai",¥0.8,¥3119.09
2022-01-08,"Niushou Shengcai",¥0.71,¥3119.09
2022-01-08,"Niushou Shengcai",¥1.01,¥3119.09
2022-01-08,"Niushou Shengcai",¥0.91,¥3119.09
2022-01-08,"Niushou Shengcai",¥1.11,¥3119.09
2022-01-08,"Niushou Shengcai",¥0.6,¥3119.09
2022-01-08,"Niushou Shengcai",¥1.11,¥3119.09
2022-01-08,"Niushou Shengcai",¥0.6,¥3119.09
2022-01-08,"Niushou Shengcai",¥3.43,¥3119.09
2022-01-08,"Niushou Shengcai",¥1.01,¥3119.09
2022-01-08,"Niushou Shengcai",¥0.71,¥3119.09
2022-01-08,"Niushou Shengcai",¥1.82,¥3119.09
2022-01-08,"Niushou Shengcai",¥0.91,¥3119.09
